text,title
"惊醒在那个冬天的早晨
冰雪溶化满森林
紧闭着心灵倾听着大海的声音
重复着那句勇敢的话语
夜空在笼罩着黑色的心灵
出发的时间就等待天明
划过的流星惊动了沉睡的雄鹰
还是在内心传来一个声音让阳光继续照耀着我
让阳光继续照耀着我 走向暴风雨之夜
让脚下的地吸引着我 在每一天
一直等待到那冬天的 再次来临再次来临
再次来临
再次来临",再次来临
"整片樱花森林 已开满
一眨眼都落尽 白花瓣
减弱我的跫音 声声慢
风在树梢弹琴 曲中断问你 寻寻觅觅 寻寻觅觅
你在找什么？
一点点 一滴滴
此刻已过了
争分夺秒 毕竟人生如梦
挺身跟我一起乘风
没什么不可能早春带来暖度 溪急流
波纹中一步步 水渗透
已喝干的酒壶 远漂游
乍见早已涉渡 继续走岁月如流
将我夺走
趁时间还来得及牵我的手
一起走Powered by ",寻寻觅觅 (Xun xun mi mi)
"芒果冰 
加了空氣變成綠色 
像我們之間的髒話和情話 都毫無規則 如果說 
失去記憶 就能忘記 
那我們失憶後又一見鍾情 又要怎麼辦 殺了寂寞 才能活 
饒了我 你又難過 
原來路窄 又相愛 又說散 
原來相愛相殺真存在 就是冤家 忘了吧忘了忘了唄 
我們生死相隨 
去到東南西北 就是冤家 忘了吧忘了忘了唄 
我們生死相隨 
總會有人不對 就是冤家 忘了吧忘了忘了唄 
我承認我不對 
你承認你後悔 就是冤家 忘了吧忘了忘了唄 
就算撕心裂肺 
最後也是一對 芒果冰 
加了空氣變成綠色 
像我們之間的髒話和情話 都毫無規則 如果說 
失去記憶 就能忘記 
那我們失憶後又一見鍾情 又要怎麼辦 殺了寂寞 才能活 
饒了我 你又難過 
原來路窄 又相愛 又說散 
原來相愛相殺真存在 就是冤家 忘了吧忘了忘了唄 
我們生死相隨 
去到東南西北 就是冤家 忘了吧忘了忘了唄 
我們生死相隨 
總會有人不對 就是冤家 忘了吧忘了忘了唄 
我承認我不對 
你承認你後悔 就是冤家 忘了吧忘了忘了唄 
就算撕心裂肺 
最後也是一對",王牌冤家 (Wang Pai Yuan Jia)
"【豫】姐儿头上戴着杜鹃花～呀
迎著风儿随浪逐彩霞
船儿摇过春水不说话～呀
水乡温柔何处是我家
船儿摇过春水不说话～呀
随着歌儿划向梦里的他
嘴儿轻轻唱呀不说话～呀
水乡温柔像那梦里的画 【男】蹦…蹦…蹦…蹦… 【男】嘴儿轻轻唱呀唱不休～呀
年华飘过歌声似水流
船儿摇过春水不停留～呀
摇到风儿吹波天凉的秋
船儿摇过春水不停留～呀
鱼儿双双结伴水底游
谁的船歌唱得声悠悠
水乡温柔来到天凉的秋 【男】唱不休 似水流
不停留 天凉的秋
不停留 水底游
声悠悠 天凉的秋 【合】谁的船歌唱得声悠悠
谁家姑娘水乡泛扁舟
谁的梦中 他呀不说话 呀
谁的他呀 何处是我家 【豫】姐儿头上戴着杜鹃花～呀
迎著风儿随浪逐彩霞
船儿摇过春水不说话～呀
水乡温柔何处是我家
船儿摇过春水不说话～呀
水乡温柔何处是我家 【男】唱不休 似水流
不停留 天凉的秋
不停留 水底游
声悠悠 天凉的秋Powered by ",船歌
"绕一圈 又一圈 太遗憾 还是深陷
一层层 一团团 自我催眠再次被反复打乱 或许早乱成习惯
可不可以不要再敷衍想一遍 再一遍 太为难 难以挑选
一段段 一片片 没办法判断继续被勇敢欺骗 心难免感到不安
错把习惯当做了答案还没有到时候 就差那几分钟
情绪在酝酿中 平静的接受不奢求
等流的泪酿成酒 我们举杯问候
从朋友到一句Love You再多给 一分钟 是中间 也是终点
两颗心 一条线 画风很简单这次不会再拐弯 省下绕路的时间
直接走到彼此面前还没有到时候 就差那几分钟
情绪在酝酿中 平静的接受不奢求
等流的泪酿成酒 我们举杯问候
从朋友到一句Love You还没有到最后 需要时间感受
爱情在进化中 留下的温柔 不将就
从梦寐以求的自由 走到毫无保留
从爱了很久到彼此拥有从爱了很久到彼此拥有",Ai Qing Jin Hua Lun (爱情进化论)
"我就这样看着　模糊的每张面孔
我就这样看着　人们聚集又散落
我就这样看着　那些试着　流动的欲望和寂寞
这个城市　满地平庸　让人无处可躲自由地飞　不论好与坏或完不完美
慢慢地飞　不用随波逐流　无路可退
当时那些没有说现在也不用回头
当时那些没有做　有恃无恐我就这样看着　人们自顾自地走
我就这样看着　谁又好好地看着我过
也只好这样待着　这样困着　在这灯火斑斓的牢笼
这个城市　什么都有　也什么都没有我永远无法看懂　这样的生活
疯子仍领着瞎子走　诶　诶
当时那些没有说现在也不用回头
当时那些没有做　有恃无恐",Jul. 10th
    Powered by ,等著你回來
  ,艳阳天
      ,喝不完的茶 (Hē Bù Wán De Chá)
            ,我的愛人再見 (Wǒ De Àirén Zàijiàn)
"不要相信哦那海洋之女 海上傳來聲音
他的話語 飄蕩在風雨裡 他的心 沉沒海底
海軍送命 在卡林多 鮮血蔓延萬里
上將捐軀 在塞拉摩 因為愛女離去為何...遠離...哦那海洋之女
為何 拋棄了過去的回憶
身為我們國家的榮譽 為何...走錯了路愛女逃命橫越大海而去 上將向西追尋
揚帆千里 為拯救她性命 而自己死不足惜
尋尋覓覓 只見危機降臨 敵軍大舉襲來
上將迎敵 英勇無懼 女兒卻...置身事外
最後上將葬身海底 只因女兒無情
用盡氣息他警告人民 別相信那海洋之女我現在懂了 父親
月落風起 傳來悲痛聲音 那熟悉的話語
不要相信 喔那海洋之女 不要...忘記...過去﻿",那海洋之女 [Daughter of the Sea]
"小心，小心，大海的女儿
你听，他在呼喊
海风扬起，那心碎的话语
​随风去，沉落海底血融浪波，在卡利姆多
水手为谁拼搏
英雄陨落，在塞拉摩
​因为她的离开为何？为何？哦大海的女儿
为何？昨日时光你都忘记
我们的荣耀，因为你而存在
为何，一去不返当她远离，穿越深海西行
父亲随他而去
扬帆千里，只为把她找寻
​期盼女儿平安乘风破浪，来到遥远陆地
危机在等待
当他面对，敌人势如潮水
女儿却袖手旁观深埋在海底的伤悲
家人背叛的罪
化作对同胞绝望的呼喊
小心那大海的女儿​我在听了，父亲你听，你听，那熟悉的声音
​深深刺痛我心
小心，小心，那大海的女儿
​小心，我来了",大海的女儿 [Daughter of the Sea]
"她是个三十岁
至今还没有结婚的女人
她笑脸中眼旁已有几道波纹
三十岁了光芒和激情已被岁月打磨
是不是一个人的生活
比两个人更快活
我喜欢 三十岁女人特有的温柔
我知道 深夜里的寂寞难以忍受
你说工作中忙得太久
不觉间已三十个年头
挑剔着 轮换着 你再三选择
她是个三十岁
身材还没有走形的女人
这样的女人
可否留有当年的一丝清纯
可是这个世界有时候外表决定一切
可再灿烂的容貌都扛不住衰老
我听到 孤单的跟鞋声和你的笑
你可以 随便找个人依靠
那么寒冬后 炎夏前
谁会给你春一样的爱恋
日落后 最美的
时光已溜走
工作中 忙得太久
不觉间已三十个年头
挑剔着 轮换着 你再三选择
那么寒冬后 炎夏前
谁会给你春一样的爱恋
日落后 最美的
时光已溜走
日落后 最美的 已溜走",A Woman Of Thirty 三十歲的女人
"孩子這是你的家，庭院高雅
古樸益顯出風貌，大號是中華
孩子這是你的家，紅磚碧瓦
祖先鮮血干磚瓦上，汗滴用作栽花
枯了樹幹再生花，肩過重擔再上吧
黃炎傳萬代，為家邦
為了你血中那份特質世代留下
誰敢進住你的家，孩子趕走他
不計他鼠摸狗盜，要似你祖先
盡一心為了這國土把鮮血灑",大號是中華
"昏睡百年
国人渐已醒
睁开眼吧
小心看吧
哪个愿臣虏自认
因为畏缩与忍让
人家骄气日盛
开口叫吧
高声叫吧
这里是全国皆兵
历来强盗要侵入
最终必送命
万里长城永不倒
千里黄河水滔滔
江山秀丽
叠彩峰岭
问我国家哪像
染病
冲开血路
挥手上吧
要致力国家中兴
岂让国土
再遭践踏
个个负起使命
万里长城永不倒
千里黄河水滔滔
江山秀丽
叠彩峰岭
问我国家哪像
染病
冲开血路
挥手上吧
要致力国家中兴
岂让国土
再遭践踏
这睡狮已渐已醒",万里长城永不倒
"遇见一个人
弹琴给我听
弹琴的时候说爱我
一生一世爱我不离分
不离分 不离分
多么的认真
认真的我
独自也完成一场木偶剧
又来了一个人 弹琴给我听
用琴声说 要爱我一生一世不离分
不离分 不离分
多么的熟悉
幸福来了吗
我可有力气走 过去
十指连着心
指尖撩动了谁的记忆
你隐藏着白
我隐藏着黑
是不曾释怀的过去
十指连着心
指尖说出了我们的秘密
你的努力
我的努力
别露痕迹
覆盖着、覆盖着
覆盖着、覆盖着
让新人覆盖去旧的人
覆盖着、覆盖着
覆盖着、覆盖着
还是旧的覆盖着新
覆盖着、覆盖着
覆盖着、覆盖着
让新人覆盖去旧的人
覆盖着、覆盖着
覆盖着、覆盖着
还是旧的覆盖着新
只剩我一人 弹琴给自己听
时间到了吗
我应该留下泪一滴",十指连着心
"微风吹开美丽的心
添上热情欢欣
你又为何伤感
幻想怎可欢笑一生
只要尽情开心 不要呆呆的等
情绪虽感到乱纷纷
不要让眉锁紧
快乐悠然会近
总会找到想找那人
总会找到所想要的心
请张开美丽的心 将快乐来相分
为何自困
情绪虽感到乱纷纷
不要让眉锁紧
快乐悠然会近
总会找到想找那人
总会找到所想要的心
请张开美丽的心 将快乐来相分
为何自困Powered by ",粉红色的一生
"朝辉将我心照亮　驱走黑暗心向上
前程万里　齐齐步上　走出心里梦想
讲出心里的渴望　讲出心里的印象
　　完全自我　完全自信　只想建立形象
青春的我心炙热　他朝的我今酝酿
　　求善美是理想　愿献出心中热和光
　　道路会是康庄
用心的去闯　火花在冲击发光
　　豪怀大志　前途望去
　　明亮又明朗　冲出风气共时尚",青春道上
"哪吒不怕海龙王 幼狮不畏虎和狼
前途无论会短或长 今天起步信念强
环境一切都如常 罪恶根黑暗中延长
平凡人就算多善良 都担心走样
磨练我心让心肌变精网 变得响当当
燃亮我心赶走黑暗严寒 身经生死战心中闪正义光
人海岸涯中茫茫 我的心不再感彷徨
齐齐来伴我启航 欢呼声风中振响
欢呼声风中振响",伴我启航
"江山都是小事
客栈茶馆谈资
都在纸上谈兵
不敢翻山越岭
你看见我是中国的人耶
你知道我有中国的魂耶
你不太了解什么是乾坤
要知道我是龙的传人耶
我是将士强势降世
我做事的方式尝试不同样式
Oh cool 他们叫我吴
办事情太酷
还帮人们摆渡
年纪轻的说唱
我为了帮它扩张
步步安排妥当
从来不觉得累
更不觉得后悔
我领路所以前卫耶
Young OG 耶
我在音乐中无所畏
我双手合十在祈祷
你有天能冲破云霄
你看见我是中国人
你知道我有中国的魂
你看见我是中国的人
你知道我有中国的魂
你看见我是中国的中国的
你知道我的中国魂中国魂
你看见我是中国的人
你知道我有中国的魂
这个旋律让你repeat
中国说唱韵律u can try me
就像是中华的陶艺
不用比也已有高低
有梦想 有冲动 有狂风 有暴雨 这遭遇
我不懂 我不懂
像太极 看着天 看着地 看着运 看着命
我作为炎黄子孙从来不认命
吃的苦 不会哭
我只想加速
若有福 不辜负
从来不屈服
Oh skr 世界都在听
Oh skr 中国人的flow
你看见我是中国人
你知道我有中国的魂
你看见我是中国的人
你知道我有中国的魂
你看见我是中国的中国的
你知道我的中国魂中国魂
你看见我是中国的人
你知道我有中国的魂
翻山越岭最
怕君寂寞无人陪
翻山越岭最
怕君寂寞无人陪",Zhong Guo Hun (中国魂)
"我把梦的一切
忘在了脑海我把梦的一切
还原了一半
还原了一半我把梦的一切
让我来演完吧已经无法拒绝
与海鸥交谈
已经无法拒绝已经无法拒绝
冲破天空蓝
已经无法拒绝
与海鸥交谈
已经无法拒绝",Talk To Seagull (与海鸥交谈)
"我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完在风沙里找目的
在围墙里找方向
这个世界怎么了
搞得我们很迷茫在星辰里找答案
在灰烬里找希望
这个世界怎么了
搞得我们很迷茫老头儿跟我说 未来是你的
可我看看 机会都被人霸着
女孩儿跟我说 她心属我的
可你看看 她跟老头儿跑了莫名其妙长大了
怎么长成这样呢
这个世界怎么了
搞得我们很迷茫我理解的崩坏了
我的模样扭曲了
如果我再不呐喊
到底应该怎么办在棋盘里被牺牲
在标签里被选择
这个世界怎么了
搞得我们很迷茫现实太野蛮 笑我太软烂
想要反击 却无奈从何做起
浪漫幻灭了 青春消亡了
像颗陀螺 转转出边缘了莫名其妙长大了
怎么长成这样呢
这个世界怎么了
搞得我们很迷茫我理解的崩坏了
我的模样扭曲了
如果我再不呐喊
到底应该怎么办我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完",Confused Generation (迷茫世代)
"灰暗的城市里面
因为妳而晴天
可以穿越眼前
能看见云层后的无尽蓝天
刚硬的脸也有了弧线带着疏离的无言
因为妳而改变
终于放下警戒
显露最像个孩子的那一面
太孤独的眼也有了
热情的瞬间爱 让人总有新发现
更柔软 也少了些自我 和误解
在乎 妳是沉默或雀跃
像一样的每天
却有着不一样的感觉
是妳我才会懂的细节交换心事的午夜
理解妳的底限
抛开成熟体贴
显露最需要呵护的那一面
太坚强的妳也有了
依赖的空间爱 让人总有新发现
更柔软 也少了些自我 和误解
在乎 妳是沉默或雀跃
像一样的每天
却有着不一样的感觉
是妳我才会懂的细节忍受挖掘 享受挖掘
妳还半掩的心扉
我是坚决 不肯熄灭的火焰
渴望越靠越紧 越走越远
走过林间 走到草原爱
更柔软 也少了些自我 和误解
在乎 妳是沉默或雀跃
像一样的每天
却有着不一样的感觉
都是妳我才会懂的细节",Discover (发现)
"白色的光让我全身发烫
火星地球有什么不一样
身体受到改装
天亮后忘记了的模样Oh
断食的人们正随风飘荡
别再嘲弄那一口的饭量
Oh handsome
没耐心抵抗力不强欲望飞奔
食物都塞进浴缸
坏蟑螂
毒老鼠
最后疯狂我烧
我开始烧
灭掉脂肪
像皮鞭抽在身上
国色又天香
双目被弥彰
这只不过是皮囊到底是谁
嫉妒是谁
崇拜什么
失去智慧
忍着疼痛
从不忏悔
不能变得再荒唐傲慢的人们
有些猖狂
本能地拖延身体预想
七星瓢虫说你
遮挡了它想要的阳光硕大大的鸭梨挂在树上
我咽起口水
隐藏起了高尚
整得漂亮
把手都伸到了天上端详自己总是
充满挑剔
面对
镜子化妆
掏出心脏Hey
Hey hey hey
Hey hey hey
Hey hey hey
Hey hey hey
Hey hey我烧
我开始烧
灭掉脂肪
像皮鞭抽在身上
国色又天香
双目被弥彰
这只不过是皮囊我烧
我开始烧
灭掉脂肪
像皮鞭抽在身上
国色又天香
双目被弥彰
这只不过是皮囊到底是谁
嫉妒是谁
崇拜什么
失去智慧
忍着疼痛
从不忏悔
不能变得再荒唐
身体是谁
耳朵是谁
眼睛发红
那是原罪
格格不入
我们都需要皮囊Powered by ",Pi Nang (皮囊)
"宁可忍受对我黑著脸
只要你还 在我面前
宁可相信那么爱争辩
只是想听 那声道歉我想你也搞不通我们
残存的爱 为了谁留恋宁愿两个人 抱怨
不要一个人 挂念
不忍心让你 以后没有我
来惹你讨厌
很想很想说 再见
多希望说得出 再见只能答应你
在我有生之年
早晚会说一遍宁可爱到只剩下怨言
就像聊天 那样缠绵
宁可相信我们还在乎
才动不动 看不顺眼我也不想每次翻了脸
再犯了贱 依然要拖延宁愿两个人 抱怨
不要一个人 挂念
不忍心让你 以后没有我
来惹你讨厌
很想很想说 再见
多希望说得出 再见2036年 等到我六十岁 再说再见
再说再见 再说再见Powered by ",很想很想说再见
"怎么会迷上你
我在问自己
我什么都能放弃
居然今天难离去
你并不美丽
但是你可爱至极
哎呀灰姑娘
我的灰姑娘 我总在伤你的心
我总是很残忍
我让你别当真
因为我不敢相信
你如此美丽
而且你可爱至极
哎呀灰姑娘
我的灰姑娘 也许你不曾
想到我的心会病
如果这是梦
我愿长醉不愿醒
我曾经忍耐
我如此等得
也许在等你到来
也许在等你到来
也许在等你到来Powered by ",灰姑娘
"誰?
他愛上她, 這姐們很清楚, 這哥們要跑路.
看暮色這麼甜美, 聽晚風多沉醉,
而竟浪漫空氣裡, 咱哥倆要倒楣.今夜我聽見愛情, 在這夜色寧靜.
這一刹那, 經時間證明, 走出和諧共鳴.太多話想傾訴, 不知從何說起,
怎能讓她看到我的從前, 她會離我而去.他為何不願提起, 那些往事記憶,
為何不能成為他的王者, 你心中的痕跡.你是我矜切愛情, 在這夜色寧靜,
這一刹那, 經時間證明, 走出和諧共鳴.今夜我聽見愛情, 正在向他訴起.
在這那夜, 走過了風和雨, 和驚喜共依.喔看夜聽見愛情, 給我的信心.
這一刻, 讓這流浪的靈魂, 指引你相依.Powered by ",今夜你是否能感受到愛? (Jīnyè nǐ shìfǒu néng gǎnshòu dào ài?)
树影摇晃 酒鬼们成群游荡街灯夜巷 野狗三三两两星星月亮夜色茫茫 跟生活一样年轻的我们该去哪过得幸福 总会梦想跌些伤还没长大 细数我们儿时扯得谎一半信誓旦旦的想 一半是梦话这样的我们该去哪今天要打哪儿晃 闹钟还没响不甚急迫的忧伤一成不变的日子与期望,5:10a.m.
"蔡维泽：
嘿
你懂我吗
软烂是日常
攀不上高处却不愿低下曾育茗：
嘿
你要笑啊
看我一直在陪你啊
难道你看不到我吗蔡维泽：
你拾起一把枪
朝着自己上膛
题名还是自卑的谎
吞针如常不顾受伤曾育茗：
你的安静
因竖满了高墙
宁缺勿滥
也不肯破防蔡维泽：
愿我能把你面具扯下
痛吧 痛吧 傻瓜曾育茗：
偏执和冷漠在你脸上
最好永远闭上嘴巴蔡维泽：
唱啊唱啊唱啊
唱自己荒唐
嫌沉默太假曾育茗：
现在装作关心的你
让我分不清真相蔡维泽：
唱呀唱呀唱呀
我的表达 你听见了吗曾育茗：
内心的笑 拥抱的美好
躲藏惯了 我感受不到蔡维泽：
吵了 闹了
剩下的你懂了
温柔留给你
也许最值得曾育茗：
哒哒哒哒哒 哒哒哒
对你的依赖
哼成歌蔡维泽/曾育茗：
嘿
你懂我吧
我一直在陪你啊
喧嚣之后 看看身旁",彼此
"每一层妄言落下的灰
每一个辩解拖着的疲惫
你好 世界 幸会
凶悍 弱小 相对每一份的勤劳收获的累
每一双清澈见识的最
得到 失去 分享相遇 别离 无常
又被堵在了路上
多希望长出翅膀
当所有的人都抬头看自己成功的模样
八 九点钟的太阳
埋葬腐朽的月亮
当所有的人都抬头看看见自己长出翅膀
这一边嘲弄着你的美
那一边拿你的付出消费
你好 世界 幸会是非哪儿有绝对
哪一种沉默适应了时代
适应你们眼中的完美
你好 世界 再会生命还给慈悲
又被堵在了路上
多希望长出翅膀
当所有的人都抬头看自己成功的模样
八 九点钟的太阳
埋葬腐朽的月亮
当所有的人都抬头看
挤满奇葩的剧场每一层妄言落下的灰
每一个辩解拖着的疲惫
你好 世界 幸会
凶悍 弱小 相对每一份的勤劳收获的累
每一双清澈见识的最
你好 世界 再会
生命还给慈悲自己长出翅膀
又被堵在了路上
多希望长出翅膀
当所有的人都抬头看自己成功的模样
八 九点钟的太阳
埋葬腐朽的月亮
当所有的人都抬头看
结局不过无常﻿Powered by ",Super Life ( 一路之下 )
"我注视着你
八小时前凝望的夜空
星辉之间
仿佛映现你的笑容",Shí chā (时差)
"野寺里原也暮气沉
　　你令到灰暗变缤纷
　　变缤纷呀变缤纷
　　漫吐芬芳花自能迷人
　　燥暴狂态象野人
　　你令众小子变拘谨
　　变拘谨呀拘谨
　　无数的心能再感兴奋
　　心镜不染俗尘
　　似流水共行云
　　红鱼前眼角轻窥探
　　凡尘仍吸引
　　野寺里原也暮气沉
　　你令到灰暗变缤纷
　　变缤纷呀变缤纷
　　无数的心难拒幽香渗
　　野寺里原也暮气沉
　　你令到灰暗变缤纷
　　变缤纷呀变缤纷
　　漫吐芬芳花自能迷人
　　燥暴狂态象野人
　　你令众小子变拘谨
　　变拘谨呀拘谨
　　无数的心能再感兴奋
　　心镜不染俗尘
　　似流水共行云
　　红鱼前眼角轻窥探
　　凡尘仍吸引
　　野寺里原也暮气沉
　　你令到灰暗变缤纷
　　变缤纷呀变缤纷
　　无数的心难拒幽香渗
　　变缤纷呀变缤纷
　　无数的心难拒幽香渗Powered by ",醉红尘
"让我的心去飞翔
越过幻想越过忧伤
打开束缚心灵的枷锁回到
到那每个想去的地方
让我的心去飞翔
温柔的风却使我坚强
即使是朦朦胧胧的云朵上我也不会心慌
那个带红领巾的少年
心中有一团火焰
曾磨灭过无数誓言
只有一个愿望还牢牢的记在心田",只有一个愿望
"我明白... 唉 唉雖然經常夢見你 還是毫無頭緒
外面正在下著雨 今天是星期幾
But I don't know 你去哪裡雖然不曾懷疑你 還是忐忑不定
誰是你的那個唯一 原諒我懷疑自己我明白 我要的愛 會把我寵壞
像一個小孩 只懂在你懷裡壞你要的愛 不只是依賴
要像個大男孩 風吹又日曬 生活自由自在雖然不曾懷疑你 還是忐忑不定
誰是你的那個唯一 原諒我懷疑自己我明白 我要的愛 會把我寵壞
像一個小孩 只懂在你懷裡壞你要的愛 不只是依賴
要像個大男孩 風吹又日曬 生活自由自在
啊...我明白 我要的愛 會把我寵壞
像一個小孩 只懂在你懷裡壞你要的愛 不只是依賴
要像個大男孩 風吹又日曬 生活自由自在雖然經常夢見你 Em...",Ni yao de ai (Shēnyè bǎn)  | 你要的爱 (深夜版)
"左顧右盼 像個小孩
此刻心跳你明不明白 沒了節拍
你走了過來 太好看
連一刻都無法從你身上移開為你我拼命耍帥 為你我不再等待
為你拋棄 任何事情 只求你愛For you~~ For you~~
給你全部溫柔
陪著你走 在你左右 不管任何時候回頭
For you~~
給你整個宇宙
只為你赴湯蹈火 願與你共白頭 像著了魔我愛亂猜 脾氣也壞
卻願意為你改掉所有的壞習慣最特別的女孩 就算吵架也離不開
就像命中註定我們要在一塊For you~~ For you~~
對你毫無保留
什麼都說 陪你做夢
從此你不再有寂寞
For you~~
你的心交給我
Oh~oh~~~oh~oh~oh~每個片段 只要你在
不會放過任何笑容全記在腦海被你霸佔 所有的愛
每個呼吸都是為了愛你而存在For you~~ For you~~
給你全部溫柔
眼神交錯 我就能懂
不需要再多說些什麼
For you~~
摘下整片星空
Oh~oh~~~oh~oh~oh~",For You
"溫柔的星空 應該讓你感動 我在你身後 為你佈置一片天空
不准你難過 替你擺平寂寞 夢想的重量 全部都交給我
牽你手 跟著我走 風再大又怎樣 你有了我 再也不會迷路方向陪你去看流星雨落在這地球上 讓你的淚落在我肩膀
要你相信我的愛只肯為你勇敢 你會看見幸福的所在傷感若太多 心丟給我保護 疲倦的煙火 我會替你都趕走
燦爛的言語 只能點綴感情 如果我沉默 因為我真的愛你
牽你手 跟著我走 風再大又怎樣 你有了我 再也不會迷路方向陪你去看流星雨落在這地球上 讓你的淚落在我肩膀
要你相信我的愛只肯為你勇敢 你會看見幸福的所在雨和雲漸漸散開 灑下一片溫暖 我要分享你眼中的淚光陪你去看流星雨落在這地球上 讓你的淚落在我肩膀
要你相信我的愛只肯為你勇敢 你會看見幸福的所在
陪你去看流星雨落在這地球上 讓你的淚落在我肩膀
要你相信我的愛只肯為你勇敢 你會看見幸福的所在你會看見 幸福的所在",Meteor Shower (流星雨)
"我從來沒想到 感覺有點微妙
看著你的臉 全世界都已無關緊要
我真的不知道 愛怎麼辦才好
就把你抱牢讓銀河閃耀夜空的每一角絕不是玩遊戲 雖然常常孩子氣
但提起對於你 卻慎重 到不行
剛開始不在意
突然之間發現已經回不去
被佔領的思緒 奪走我的冷靜Ho 原諒我太著急 未曾如此確信
是你叫一切充滿意義Hey 我從來沒想到 感覺有點微妙
看著你的臉 全世界都已無關緊要
Hey 我真的不知道 愛怎麼辦才好
就把你抱牢讓銀河閃耀夜空的每一角
Woo 不怕天再黑溫暖替你準備
Woo 今後的時間我們遇見永遠預兆多麼清晰
超越巧合的默契
像劇烈的引力
別懷疑 別抗拒
早打算寵壞你
脆弱執著任性通通想收集
花光所有思緒 在練習 保護你Ho 你倔強的眼睛 不服輸的表情
我偷跟自己做了約定Hey 我從來沒想到
也會放棄驕傲
看著你的淚心碎得根本無法思考
Hey 我真的不知道
愛夠不夠代表
就把手牽牢一起在銀河畫下幸福記號
Woo 不怕天再黑溫暖替你準備
Woo 今後的時間我們遇見永遠一些一些為你改變
一天一天為你完美
這種體貼不用條件
煩惱傷悲由我消滅答應過陪伴你身邊
不給你懂孤單的滋味
我將諾言默許成心願
豁盡勇氣帶你實現Woo 不怕天再黑溫暖替你準備
Woo 今後的時間我們遇見永遠
Hey 我從來沒想到
也會放棄驕傲
看著你的淚 心碎得根本無法思考
Hey 我真的不知道
愛夠不夠代表
就把手牽牢一起在銀河畫下幸福記號
沒想到 沒想到 我沒想到
看著你的臉世界都不重要
不知道 不知道 我不知道
就讓銀河閃遍夜空每一角
沒想到 沒想到 我沒想到
看著你的淚心疼得受不了
不知道 不知道 只想抱牢
一起在銀河畫下幸福記號",Never Thought Of (从来没想到)
"我想你想到快瘋了
再沒有人像你懂我
一期一會也太殘忍
請讓我認錯 從頭來過我想你想到快瘋了 那你呢
會不會也在擔心我 寂寞
愛沒有心 保存期不過一周
再多人愛我 卻再也無法感動想念你專注看我 像是要看穿什麼
在你身邊 不顧一切 我只是我想念你最在乎我 最傷你最痛是我
失去你以後我才敢承認我一無所有我想你想到快瘋了 那你呢
會不會也在擔心我 寂寞
愛沒有心 保存期不過一周
再多人愛我 卻再也無法感動我想你想到快瘋了 那你呢
會不會也在想念我
我一個人 作著兩個人的夢
想你的時候 笑容會隱隱作痛想念你專注看我 像是要看穿什麼
在你身邊 不顧一切 我只是我
想念你最在乎我 最傷你最痛是我
失去你以後我才敢承認我一無所有想念你專注看我 像是要看穿什麼
在你身邊 不顧一切 我只是我想念你最在乎我 最傷你最痛是我
失去你以後我才敢承認我一無所有我想你想到快瘋了 那你呢
會不會也在想念我
我一個人 作著兩個人的夢
想你的時候 笑容會隱隱作痛",I Miss You Thinking About Going Crazy (想你想到快疯了)
"牽你的手逆風而行沒我允許誰敢動你
那蜷縮在外套裡的呼吸聽得見承諾的肯定句
無法觀測你的夜裡有來自宇宙的訊息
接收每道深愛過的軌跡我們之間就沒有雜音流星雨再一次創造回憶
世界有你我就無法叛逆
那再微弱的憂鬱都深深影響了我
勇氣的範圍以你為中心
流星雨再一次創造回憶
愛一個人哪需要大道理
只要和你在一起我敢大膽定義
幸福是什麼快樂又是什麼
答案在這裡沒有過去沒有未來此刻手裡只握緊你
看著天空正飛過的群星心裡有說不出的平靜流星雨再一次創造回憶
世界有你我就無法叛逆
那再微弱的憂鬱都深深影響了我
勇氣的範圍以你為中心
流星雨再一次創造回憶
愛一個人哪需要大道理
只要和你在一起我敢大膽定義
幸福是什麼快樂又是什麼用全世界的燈火
換一個有你的日落
我曾一意孤行直到遇見了你
我才學著不和自己為敵流星雨再一次創造回憶
世界有你我就無法叛逆
那再微弱的憂鬱都深深影響了我
勇氣的範圍以你為中心
流星雨再一次創造回憶
愛一個人哪需要大道理
只要和你在一起我敢大膽定義
幸福是什麼快樂又是什麼
答案在這裡",Create Memories (创造回忆)
"原諒總是沉默的人
距離太遠會變無聲
有些感覺並不適合承認
與其迴避你的眼神
動搖我的一絲可能
那就趁你看穿我以前轉身
以為我多神秘
是你不夠聰明而已
那麼靠近卻又和你保持距離
就不必擔心會失去守在你的背後比牽起手溫柔
只讓你的背影躺進我的胸口
把愛藏在背後陪我隱形溫柔
像最好的知己不打擾你心動
悲傷也像無痛流淚也用笑容
沒開始的衝動也就沒有最後與其迴避你的眼神
動搖我的一絲可能
那就趁你看穿我以前轉身
以為我多神秘
是你不夠聰明而已
那麼靠近卻又和你保持距離
就不必擔心會失去守在你的背後比牽起手溫柔
只讓你的背影躺進我的胸口
把愛藏在背後陪我隱形溫柔
像最好的知己不打擾你心動
像離開的逗留還好你很笨拙
做了有他 夢你就別再回頭",Gentle Behind The Flower (花背后的温柔)
